Security,LUACTRUU Index,
Start Date,1/31/1973 0:00,
End Date,7/24/2025 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
6/16/1992,591.96,4.05
6/15/1992,590.85,4.03
6/12/1992,589.79,4.03
6/11/1992,588.44,4.11
6/10/1992,587.62,4.11
6/9/1992,587.97,4.11
6/8/1992,588.85,4.06
6/5/1992,588.5,4.13
6/4/1992,587.21,4.12
6/3/1992,587.03,4.15
6/2/1992,586.68,4.16
6/1/1992,585.33,4.13
5/29/1992,587.2,4.37
5/28/1992,585.52,4.49
5/27/1992,583.91,4.45
5/26/1992,582.82,4.44
5/22/1992,585.57,4.22
5/21/1992,584.65,4.25
5/20/1992,587.7,4.21
5/19/1992,589.02,4.16
5/18/1992,586.61,4.03
5/15/1992,586.38,4.03
5/14/1992,583.62,3.94
5/13/1992,583.79,3.95
5/12/1992,583.22,4.14
5/11/1992,581.78,4.13
5/8/1992,580.98,4.12
5/7/1992,577.99,3.88
5/6/1992,578.85,3.91
5/5/1992,577.3,3.85
5/4/1992,576.61,4.09
5/1/1992,576.61,4.09
4/30/1992,574.37,4.12
4/29/1992,573.93,4.15
4/28/1992,574.33,4.16
4/27/1992,573.35,4.16
4/24/1992,574.27,4.12
4/23/1992,573.18,4.16
4/22/1992,573.75,4.47
4/21/1992,573.7,4.61
4/20/1992,573.35,4.61
4/16/1992,576.44,4.38
4/15/1992,578.5,4.21
4/14/1992,579.24,4.35
4/13/1992,579.64,4.34
4/10/1992,578.16,4.33
4/9/1992,579.07,4.62
4/8/1992,575.64,4.63
4/7/1992,576.5,4.6
4/6/1992,576.38,4.79
4/3/1992,575.81,4.81
4/2/1992,573.75,4.72
4/1/1992,574.21,4.79
3/31/1992,571.52,4.6
3/30/1992,571.92,4.62
3/27/1992,571.23,4.64
3/26/1992,570.37,4.67
3/25/1992,571.46,5
3/24/1992,570.89,5.02
3/23/1992,568.02,4.77
3/20/1992,567.27,4.75
3/19/1992,569.16,4.65
3/18/1992,567.96,4.61
3/17/1992,566.87,4.63
3/16/1992,565.89,4.73
3/13/1992,565.2,4.76
3/12/1992,566.29,4.8
3/11/1992,569.22,4.55
3/10/1992,571.23,4.66
3/9/1992,571.29,4.78
3/6/1992,569.39,4.68
3/5/1992,568.53,4.68
3/4/1992,570.54,4.77
3/3/1992,570.14,4.79
3/2/1992,571,4.92
2/28/1992,573.98,4.68
2/27/1992,570.52,4.43
2/26/1992,570.58,4.43
2/25/1992,567.8,4.3
2/24/1992,566.77,4.29
2/21/1992,567.06,4.35
2/20/1992,568.48,4.31
2/19/1992,567.91,4.29
2/18/1992,566.89,4.37
2/14/1992,567.85,4.44
2/13/1992,566.6,4.4
2/12/1992,570.07,4.09
2/11/1992,570.98,4.08
2/10/1992,571.32,4.27
2/7/1992,571.15,4.27
2/6/1992,571.04,4.29
2/5/1992,570.7,4.29
2/4/1992,569.33,4.43
2/3/1992,567.28,4.64
1/31/1992,568.53,4.78
1/30/1992,567.09,4.73
1/29/1992,567.96,4.72
1/28/1992,570.66,4.47
1/27/1992,568.59,4.53
1/24/1992,568.07,4.55
1/23/1992,568.82,4.53
1/22/1992,571.47,4.27
1/21/1992,572.45,4.26
1/17/1992,570.2,4.14
1/16/1992,568.99,4.15
1/15/1992,570.78,4.21
1/14/1992,570.43,4.23
1/13/1992,572.56,4.03
1/10/1992,573.77,3.95
1/9/1992,575.44,3.77
1/8/1992,576.02,3.72
1/7/1992,576.42,3.7
1/6/1992,574.64,3.74
1/3/1992,573.14,3.75
1/2/1992,574.23,3.67
12/31/1991,575.72,3.55
12/30/1991,576.07,3.51
12/27/1991,573.78,3.43
12/26/1991,573.56,3.52
12/24/1991,572.84,3.73
12/23/1991,572.61,3.85
12/20/1991,570.16,3.73
12/19/1991,566.87,3.57
12/18/1991,564.3,3.39
12/17/1991,564.64,3.52
12/16/1991,563.69,3.52
12/13/1991,562.8,3.53
12/12/1991,564.92,3.25
12/11/1991,563.91,3.24
12/10/1991,564.08,3.62
12/9/1991,564.08,3.62
12/6/1991,562.58,3.61
12/5/1991,562.02,3.7
12/4/1991,562.85,3.63
12/3/1991,560.12,3.54
12/2/1991,558.89,3.76
11/29/1991,557.5,3.73
11/27/1991,556.07,4.01
11/26/1991,556.12,4.01
11/25/1991,554.85,4.01
11/22/1991,554.91,4.31
11/21/1991,555.62,4.39
11/20/1991,556.07,4.62
11/19/1991,556.29,4.63
11/18/1991,556.84,4.61
11/15/1991,556.51,4.69
11/14/1991,556.73,4.68
11/13/1991,554.63,4.59
11/12/1991,556.29,4.46
11/8/1991,553.91,4.32
11/7/1991,553.25,4.36
11/6/1991,550.93,4.22
11/5/1991,550.38,4.21
11/4/1991,551.81,4.12
11/1/1991,551.92,4.13
10/31/1991,552.09,4.14
10/30/1991,551.71,4.14
10/29/1991,551.16,4.14
10/28/1991,547.66,3.73
10/25/1991,546.46,3.71
10/24/1991,546.62,3.72
10/23/1991,544.65,3.72
10/22/1991,544.65,3.73
10/21/1991,545.64,3.67
10/18/1991,547.61,3.49
10/17/1991,546.89,3.65
10/16/1991,549.47,3.28
10/15/1991,549.68,3.28
10/11/1991,548.48,3.27
10/10/1991,545.36,3.26
10/9/1991,546.89,3.22
10/8/1991,549.3,3.02
10/7/1991,549.79,2.96
10/4/1991,549.36,3.01
10/3/1991,547.5,3.35
10/2/1991,547.33,3.35
10/1/1991,547.55,3.34
9/30/1991,546.91,3.35
9/27/1991,546.52,3.36
9/26/1991,545.07,3.31
9/25/1991,544.38,3.41
9/24/1991,544.43,3.65
9/23/1991,544.65,3.64
9/20/1991,543.84,3.67
9/19/1991,542.82,3.65
9/18/1991,542.66,3.74
9/17/1991,542.61,3.73
9/16/1991,542.23,3.87
9/13/1991,541.22,3.86
9/12/1991,541.59,4.34
9/11/1991,539.61,4.31
9/10/1991,539.72,4.29
9/9/1991,539.61,4.29
9/6/1991,538.43,4.28
9/5/1991,536.18,4.17
9/4/1991,536.61,4.18
9/3/1991,536.82,4.29
8/30/1991,535.86,4.34
8/29/1991,538.22,3.99
8/28/1991,536.33,3.93
8/27/1991,533.92,3.81
8/26/1991,533.34,3.89
8/23/1991,533.71,3.9
8/22/1991,536.17,3.5
8/21/1991,536.07,3.55
8/20/1991,536.07,3.56
8/19/1991,535.07,3.55
8/16/1991,534.6,3.61
8/15/1991,533.97,3.62
8/14/1991,535.12,3.77
8/13/1991,532.45,3.58
8/12/1991,531.51,3.59
8/9/1991,530.25,3.58
8/8/1991,529.99,3.73
8/7/1991,530.98,3.62
8/6/1991,530.62,3.63
8/5/1991,528.42,3.53
8/2/1991,527.68,3.53
8/1/1991,523.59,2.89
7/31/1991,524,2.92
7/30/1991,523.39,2.92
7/29/1991,522.83,2.95
7/26/1991,522.67,2.95
7/25/1991,522.46,3.19
7/24/1991,520.86,3.12
7/23/1991,518.49,3.11
7/22/1991,519.05,3.07
7/19/1991,518.59,3.07
7/18/1991,517.87,3.21
7/17/1991,517.92,3.26
7/16/1991,518.69,3.32
7/15/1991,519.21,3.3
7/12/1991,518.64,3.42
7/11/1991,516.88,3.32
7/10/1991,515.44,3.36
7/9/1991,514.87,3.34
7/8/1991,515.33,3.42
7/5/1991,515.13,3.42
7/3/1991,516.99,3.22
7/2/1991,516.37,3.21
7/1/1991,516.42,3.29
6/28/1991,516.57,3.29
6/27/1991,514.3,3.03
6/26/1991,513.68,3.02
6/25/1991,513.68,3.09
6/24/1991,513.84,3.26
6/21/1991,513.63,3.47
6/20/1991,514.3,3.8
6/19/1991,512.91,3.71
6/18/1991,512.91,3.71
6/17/1991,513.27,3.71
6/14/1991,513.16,3.71
6/13/1991,510.74,3.57
6/12/1991,510.22,3.63
6/11/1991,511.92,3.53
6/10/1991,511.61,3.7
6/7/1991,511.61,3.71
6/6/1991,513.06,3.62
6/5/1991,513.84,3.6
6/4/1991,515.13,3.63
6/3/1991,515.13,3.65
5/31/1991,516.65,3.6
5/30/1991,517.6,3.69
5/29/1991,515.91,3.78
5/28/1991,515.81,3.79
5/24/1991,514.52,3.73
5/23/1991,514.42,3.89
5/22/1991,514.32,4.27
5/21/1991,514.42,4.27
5/20/1991,513.09,4.47
5/17/1991,513.24,4.52
5/16/1991,512.83,4.55
5/15/1991,512.37,4.55
5/14/1991,511.24,4.58
5/13/1991,512.93,4.45
5/10/1991,510.83,4.33
5/9/1991,513.45,4
5/8/1991,513.29,4
5/7/1991,513.03,4.27
5/6/1991,513.24,4.3
5/3/1991,513.09,4.3
5/2/1991,514.98,4.08
5/1/1991,513.8,4.06
4/30/1991,513.12,4.08
4/29/1991,511.21,4.04
4/26/1991,511.31,4.43
4/25/1991,510.5,4.49
4/24/1991,510.81,4.47
4/23/1991,508.98,4.38
4/22/1991,508.07,4.47
4/19/1991,509.24,4.43
4/18/1991,510.81,4.44
4/17/1991,512.63,4.37
4/16/1991,511.97,4.39
4/15/1991,512.12,4.4
4/12/1991,510.15,4.32
4/11/1991,507.01,3.99
4/10/1991,506.5,4.41
4/9/1991,508.78,4.26
4/8/1991,509.85,4.19
4/5/1991,508.88,4.38
4/4/1991,508.73,4.39
4/3/1991,507.21,4.4
4/2/1991,507.26,4.42
4/1/1991,506.25,4.43
3/29/1991,506.55,4.44
3/28/1991,506.55,4.53
3/27/1991,503.8,4.26
3/26/1991,502.45,4.19
3/25/1991,502.25,4.2
3/22/1991,501.8,4.21
3/21/1991,501.35,4.32
3/20/1991,500.2,4.3
3/19/1991,498.7,4.22
3/18/1991,501.35,3.95
3/15/1991,502.3,3.95
3/14/1991,502.15,4.42
3/13/1991,501.7,4.44
3/12/1991,499.8,4.34
3/11/1991,500.55,4.31
3/8/1991,498.25,4.14
3/7/1991,499.65,4.16
3/6/1991,498.5,4.15
3/5/1991,498.85,4.15
3/4/1991,498,4.14
3/1/1991,497.54,4.17
2/28/1991,500.38,3.73
2/27/1991,498.38,4.54
2/26/1991,498.63,4.53
2/25/1991,500.45,4.34
2/22/1991,499.51,4.42
2/21/1991,500.55,4.33
2/20/1991,501.04,4.4
2/19/1991,501.83,4.59
2/15/1991,502.17,4.66
2/14/1991,500.45,4.96
2/13/1991,500.79,5.18
2/12/1991,500.79,5.2
2/11/1991,500.3,5.55
2/8/1991,499.71,5.58
2/7/1991,497.94,5.6
2/6/1991,498.63,5.57
2/5/1991,498.18,5.62
2/4/1991,496.81,5.75
2/1/1991,495.48,5.86
1/31/1991,491.96,5.54
1/30/1991,492.13,5.55
1/29/1991,492.47,5.55
1/28/1991,491.69,5.58
1/25/1991,490.96,5.99
1/24/1991,492.47,6.03
1/23/1991,491.5,6.02
1/22/1991,490.62,6.05
1/21/1991,490.87,6.11
1/18/1991,491.45,6.55
1/17/1991,490.62,6.56
1/16/1991,485.81,5.92
1/15/1991,485.81,5.92
1/14/1991,484.36,5.95
1/11/1991,485.23,5.91
1/10/1991,485.18,5.92
1/9/1991,482.95,5.79
1/8/1991,484.84,5.65
1/7/1991,485.81,5.61
1/4/1991,488.29,5.35
1/3/1991,490.43,5.15
1/2/1991,489.36,5.16
12/31/1990,485.81,4.79
12/28/1990,484.28,4.81
12/27/1990,485.19,5.17
12/26/1990,483.95,5.13
12/24/1990,482.32,5.36
12/21/1990,483.95,5.36
12/20/1990,485.58,5.21
12/19/1990,486.34,5.31
12/18/1990,486.58,5.3
12/17/1990,485.67,5.38
12/14/1990,484.43,5.36
12/13/1990,487.78,4.9
12/12/1990,489.6,5.09
12/11/1990,488.74,5.1
12/10/1990,487.44,5.19
12/7/1990,485.82,5.16
12/6/1990,481.74,4.65
12/5/1990,482.17,4.62
12/4/1990,481.26,4.64
12/3/1990,480.74,4.64
11/30/1990,479.06,4.71
11/29/1990,478.54,4.74
11/28/1990,478.73,4.76
11/27/1990,479.25,4.72
11/26/1990,479.48,4.86
11/23/1990,478.69,5.02
11/21/1990,478.92,5.08
11/20/1990,477.51,5.1
11/19/1990,476.39,5.79
11/16/1990,476.81,5.79
11/15/1990,475.16,5.74
11/14/1990,478.07,5.38
11/13/1990,477.56,5.38
11/9/1990,474.55,5.32
11/8/1990,472.25,5.15
11/7/1990,472.25,5.34
11/6/1990,473.8,5.21
11/5/1990,473.85,5.2
11/2/1990,471.93,5.14
11/1/1990,471.69,5.27
10/31/1990,469.41,5.11
10/30/1990,471.96,4.81
10/29/1990,471.91,4.81
10/26/1990,473.04,4.75
10/25/1990,473.36,4.83
10/24/1990,472.05,4.78
10/23/1990,472.01,4.78
10/22/1990,472.48,4.76
10/19/1990,472.05,4.79
10/18/1990,469.86,4.64
10/17/1990,468.69,4.59
10/16/1990,467.57,4.63
10/15/1990,467.19,4.65
10/12/1990,468.69,4.56
10/11/1990,466.35,4.33
10/10/1990,467.29,4.55
10/9/1990,468.22,4.54
10/5/1990,472.29,4.19
10/4/1990,471.4,4.29
10/3/1990,470.47,4.5
10/2/1990,470.42,4.69
10/1/1990,470,4.71
9/28/1990,467.31,4.42
9/27/1990,467.06,4.46
9/26/1990,464.68,4.61
9/25/1990,464.45,4.69
9/24/1990,463.85,4.67
9/21/1990,464.54,4.66
9/20/1990,466.12,4.56
9/19/1990,466.78,4.61
9/18/1990,466.4,4.61
9/17/1990,465.99,4.69
9/14/1990,466.36,6.13
9/13/1990,467.61,6.1
9/12/1990,467.38,6.25
9/11/1990,466.96,6.36
9/10/1990,466.64,6.35
9/7/1990,467.33,6.57
9/6/1990,466.26,6.62
9/5/1990,465.99,6.62
9/4/1990,464.54,6.56
8/31/1990,465.18,6.59
8/30/1990,464.3,6.56
8/29/1990,464.63,6.59
8/28/1990,462.12,6.36
8/27/1990,462.93,6.39
8/24/1990,459.24,5.84
8/23/1990,460.28,5.86
8/22/1990,462.12,5.84
8/21/1990,463.87,5.9
8/20/1990,464.39,5.91
8/17/1990,463.82,5.9
8/16/1990,464.53,5.91
8/15/1990,467.51,5.77
8/14/1990,466.23,5.7
8/13/1990,466,5.72
8/10/1990,465.67,5.72
8/9/1990,465.05,5.76
8/8/1990,463.68,5.73
8/7/1990,463.92,5.8
8/6/1990,465.15,5.77
8/3/1990,471.29,4.16
8/2/1990,472.1,4.11
8/1/1990,474.46,3.74
7/31/1990,472.71,3.73
7/30/1990,472.9,3.73
7/27/1990,470.42,3.49
7/26/1990,468.83,3.67
7/25/1990,468.46,3.7
7/24/1990,467.76,3.89
7/23/1990,468.88,3.8
7/20/1990,468.5,3.8
7/19/1990,467.62,3.77
7/18/1990,467.85,3.77
7/17/1990,469.3,3.62
7/16/1990,469.16,3.74
7/13/1990,468.36,3.76
7/12/1990,467.15,4.5
7/11/1990,465.14,4.35
7/10/1990,464.53,4.37
7/9/1990,465,4.43
7/6/1990,465.75,4.54
7/5/1990,467.99,4.24
7/3/1990,468.36,4.22
7/2/1990,467.66,4.37
6/29/1990,467.42,4.37
6/28/1990,466.23,4.44
6/27/1990,465.13,4.43
6/26/1990,463.84,4.41
6/25/1990,462.92,4.46
6/22/1990,464.21,4.5
6/21/1990,463.94,5.19
6/20/1990,463.06,5.27
6/19/1990,464.07,5.4
6/18/1990,464.17,5.4
6/15/1990,464.81,5.38
6/14/1990,466.97,5.92
6/13/1990,466.19,5.93
6/12/1990,464.17,5.88
6/11/1990,464.12,5.89
6/8/1990,464.12,5.93
6/7/1990,464.17,5.91
6/6/1990,463.66,6.12
6/5/1990,463.43,6.13
6/4/1990,464.67,6.05
6/1/1990,463.66,6.08
5/31/1990,459.57,5.78
5/30/1990,459.17,5.79
5/29/1990,458.15,6.08
5/25/1990,456.63,6.21
5/24/1990,458.19,6.11
5/23/1990,458.19,6.17
5/22/1990,457.39,6.16
5/21/1990,455.25,6.01
5/18/1990,454.76,6.01
5/17/1990,455.79,5.97
5/16/1990,456.05,5.96
5/15/1990,456.45,6.14
5/14/1990,457.43,6.09
5/11/1990,455.43,5.98
5/10/1990,451.2,5.38
5/9/1990,449.33,5.36
5/8/1990,451.11,5.25
5/7/1990,450.09,5.2
5/4/1990,450.49,5.22
5/3/1990,445.37,3.82
5/2/1990,445.23,3.82
5/1/1990,445.1,3.82
4/30/1990,445.17,4.01
4/27/1990,443.3,3.78
4/26/1990,442.99,3.97
4/25/1990,444.65,3.84
4/24/1990,444.56,4.11
4/23/1990,445.1,4.27
4/20/1990,445.37,4.31
4/19/1990,446.9,4.41
4/18/1990,446.94,4.42
4/17/1990,449.37,4.13
4/16/1990,451.4,3.97
4/12/1990,451.76,4.27
4/11/1990,452.84,4.21
4/10/1990,452.57,4.33
4/9/1990,452.66,4.61
4/6/1990,453.06,4.68
4/5/1990,452.88,4.87
4/4/1990,453.02,4.86
4/3/1990,450.63,4.78
4/2/1990,450,4.77
3/30/1990,449.86,5.46
3/29/1990,451.22,5.38
3/28/1990,453.06,5.38
3/27/1990,452.57,5.37
3/26/1990,452.88,5.41
3/23/1990,452.21,5.42
3/22/1990,451.71,6.04
3/21/1990,451.53,6.05
3/20/1990,451.94,6.04
3/19/1990,450.32,6
3/16/1990,449.82,6
3/15/1990,448.16,6.01
3/14/1990,448.03,6.03
3/13/1990,445.96,6.27
3/12/1990,447.8,6.15
3/9/1990,447.04,6.14
3/8/1990,449.15,6.12
3/7/1990,448.75,6.15
3/6/1990,448.16,6.36
3/5/1990,446.72,6.29
3/2/1990,448.93,6.12
3/1/1990,448.12,6.18
2/28/1990,449.45,6.4
2/27/1990,451.75,6.21
2/26/1990,450.41,6.17
2/23/1990,448.34,6.01
2/22/1990,448.21,6.05
2/21/1990,446.28,5.88
2/20/1990,446.24,5.88
2/16/1990,450.09,5.32
2/15/1990,449.82,5.31
2/14/1990,451.62,5.18
2/13/1990,451.62,5.19
2/12/1990,450.45,5.15
2/9/1990,451.08,5.14
2/8/1990,447.04,4.28
2/7/1990,446.19,4.26
2/6/1990,446.06,4.28
2/5/1990,446.91,4.54
2/2/1990,447.22,4.56
2/1/1990,448.88,4.46
1/31/1990,448.15,4.44
1/30/1990,444.9,3.69
1/29/1990,445.58,3.83
1/26/1990,445.08,3.79
1/25/1990,447.03,3.73
1/24/1990,447.98,3.73
1/23/1990,450.48,3.38
1/22/1990,449.89,3.35
1/19/1990,449.8,3.5
1/18/1990,448.3,3.32
1/17/1990,451.11,2.79
1/16/1990,450.93,2.78
1/15/1990,451.8,2.75
1/12/1990,451.39,2.77
1/11/1990,452.61,2.76
1/10/1990,452.52,2.77
1/9/1990,452.61,2.77
1/8/1990,452.61,2.85
1/5/1990,452.57,2.86
1/4/1990,452.98,2.93
1/3/1990,452.75,2.94
1/2/1990,453.66,2.9
12/29/1989,453.8,3.09
12/28/1989,454.38,3.06
12/27/1989,453.66,3.03
12/26/1989,453.25,3.02
12/22/1989,455.88,2.42
12/21/1989,456.78,2.31
12/20/1989,456.92,2.37
12/19/1989,456.51,2.39
12/18/1989,456.83,2.92
12/15/1989,455.65,2.97
12/14/1989,456.1,3.18
12/13/1989,455.11,3.15
12/12/1989,454.65,3.16
12/11/1989,454.7,3.4
12/8/1989,454.61,3.43
12/7/1989,453.25,3.45
12/6/1989,453.75,3.43
12/5/1989,454.06,3.43
12/4/1989,454.29,3.63
12/1/1989,453.93,3.73
11/30/1989,453.32,3.72
11/29/1989,452.21,3.75
11/28/1989,452.62,3.75
11/27/1989,452.62,3.76
11/24/1989,453.61,3.7
11/22/1989,453.2,3.71
11/21/1989,452.17,3.72
11/20/1989,451.67,3.79
11/17/1989,451,3.8
11/16/1989,452.53,4.1
11/15/1989,452.44,4.2
11/14/1989,452.48,4.19
11/13/1989,452.17,4.22
11/10/1989,451.81,4.23
11/9/1989,451.67,4.23
11/8/1989,452.35,4.16
11/7/1989,451.67,4.17
11/6/1989,448.93,3.86
11/3/1989,449.92,4.09
11/2/1989,451.54,3.89
11/1/1989,450.86,3.99
10/31/1989,450.21,4.16
10/30/1989,451.95,3.93
10/27/1989,451.2,3.93
10/26/1989,452.52,3.79
10/25/1989,452.74,3.79
10/24/1989,453.05,3.88
10/23/1989,451.2,3.75
10/20/1989,449.79,3.69
10/19/1989,450.06,3.69
10/18/1989,448.74,3.63
10/17/1989,449.04,3.61
10/16/1989,449.44,3.58
10/13/1989,448.82,3.69
10/12/1989,448.16,3.72
10/11/1989,447.11,3.73
10/10/1989,448.12,3.61
10/6/1989,447.37,3.71
10/5/1989,444.33,3.2
10/4/1989,442.71,3.07
10/3/1989,442,3.12
10/2/1989,440.9,3.31
9/29/1989,440.08,3.29
9/28/1989,439.67,3.29
9/27/1989,439.32,3.32
9/26/1989,439.32,3.63
9/25/1989,438.66,3.61
9/22/1989,440.68,3.41
9/21/1989,440.81,3.63
9/20/1989,441.82,3.56
9/19/1989,443.31,3.39
9/18/1989,443.09,3.39
9/15/1989,443.13,3.41
9/14/1989,442.17,4.55
9/13/1989,441.21,4.56
9/12/1989,442.17,4.52
9/11/1989,442.21,4.78
9/8/1989,441.47,4.83
9/7/1989,440.55,4.89
9/6/1989,440.15,5.06
9/5/1989,439.67,5.05
9/1/1989,439.72,5.09
8/31/1989,438.06,4.98
8/30/1989,438.45,5.02
8/29/1989,437.34,5.06
8/28/1989,437.08,5.08
8/25/1989,438.01,5.15
8/24/1989,438.18,5.15
8/23/1989,437.56,5.17
8/22/1989,436.37,5.1
8/21/1989,438.05,4.98
8/18/1989,438.49,4.97
8/17/1989,438.09,5.01
8/16/1989,438.8,5.21
8/15/1989,436.63,5.09
8/14/1989,436.54,5.09
8/11/1989,437.65,5.08
8/10/1989,439.38,4.92
8/9/1989,438.94,4.94
8/8/1989,439.2,5.03
8/7/1989,438.85,5.08
8/4/1989,439.16,5.46
8/3/1989,443.59,4.33
8/2/1989,444.78,4.26
8/1/1989,445.05,4.32
7/31/1989,442.86,4.25
7/28/1989,441.62,4.23
7/27/1989,440.18,4.61
7/26/1989,438.23,4.46
7/25/1989,438.01,4.72
7/24/1989,437.06,4.69
7/21/1989,436.49,5.08
7/20/1989,437.49,5.01
7/19/1989,436.1,5.06
7/18/1989,435.36,5.08
7/17/1989,436.88,4.99
7/14/1989,436.71,5.38
7/13/1989,437.62,5.29
7/12/1989,437.62,5.29
7/11/1989,437.19,5.29
7/10/1989,436.8,5.29
7/7/1989,435.75,5.31
7/5/1989,433.41,5.15
7/3/1989,434.54,5.03
6/30/1989,434.43,5.07
6/29/1989,435.42,4.97
6/28/1989,435.25,4.97
6/27/1989,435.8,4.9
6/26/1989,434.24,4.87
6/23/1989,432.97,4.9
6/22/1989,429.85,5.44
6/21/1989,429.89,5.43
6/20/1989,430.65,5.47
6/19/1989,428.92,5.57
6/16/1989,429.64,5.53
6/15/1989,429.68,5.53
6/14/1989,432.17,5.08
6/13/1989,431.71,5.07
6/12/1989,433.69,4.68
6/9/1989,433.1,5.01
6/8/1989,430.15,4.84
6/7/1989,429.72,4.84
6/6/1989,427.91,4.79
6/5/1989,426.9,4.79
6/2/1989,425.34,4.75
6/1/1989,422.09,4.35
5/31/1989,421.93,4.52
5/30/1989,422,4.56
5/26/1989,421.22,4.83
5/25/1989,420.77,4.84
5/24/1989,420.97,4.89
5/23/1989,420.89,4.96
5/22/1989,420.32,4.97
5/19/1989,418.88,4.94
5/18/1989,417.56,4.9
5/17/1989,417.19,4.96
5/16/1989,416.74,4.97
5/15/1989,416.58,4.96
5/12/1989,414.94,4.88
5/11/1989,410.34,3.75
5/10/1989,409.14,3.68
5/9/1989,410.13,3.56
5/8/1989,411.24,3.42
5/5/1989,411.49,3.4
5/4/1989,410.09,3.31
5/3/1989,410.21,3.29
5/2/1989,409.6,3.29
5/1/1989,409.1,3.31
4/28/1989,410.73,2.98
4/27/1989,408.85,3.98
4/26/1989,408.13,3.96
4/25/1989,407.89,3.96
4/24/1989,407.4,3.97
4/21/1989,407.16,3.97
4/20/1989,406.6,4.04
4/19/1989,407.77,3.92
4/18/1989,408.29,3.9
4/17/1989,405.67,3.48
4/14/1989,405.55,3.75
4/13/1989,403.82,3.55
4/12/1989,404.47,3.51
4/11/1989,404.43,3.52
4/10/1989,404.3,3.56
4/7/1989,403.82,3.58
4/6/1989,404.39,3.55
4/5/1989,404.3,3.62
4/4/1989,403.82,3.84
4/3/1989,403.34,3.85
3/31/1989,402.55,3.81
3/30/1989,402.29,3.81
3/29/1989,402.09,3.83
3/28/1989,401.29,3.8
3/27/1989,401.13,4.05
3/23/1989,400.73,4.04
3/22/1989,400.25,4.04
3/21/1989,399.64,4.04
3/20/1989,399.8,4.05
3/17/1989,399.88,4.05
3/16/1989,403.42,3.1
3/15/1989,403.18,3.1
3/14/1989,402.89,3.09
3/13/1989,402.33,3.21
3/10/1989,402.25,3.39
3/9/1989,403.22,3.69
3/8/1989,403.1,3.9
3/7/1989,402.53,3.87
3/6/1989,403.14,4
3/3/1989,401.17,3.72
3/2/1989,401.01,3.71
3/1/1989,401.01,3.72
2/28/1989,401.37,3.75
2/27/1989,400.56,3.73
2/24/1989,399.84,3.89
2/23/1989,400,4.04
2/22/1989,400.84,4.02
2/21/1989,402.46,3.81
2/17/1989,401.77,3.81
2/16/1989,401.61,3.83
2/15/1989,401.57,3.86
2/14/1989,402.14,3.9
2/13/1989,402.66,3.9
2/10/1989,404.64,3.58
2/9/1989,404.4,4.74
2/8/1989,405.12,6.91
2/7/1989,404.48,9.21
2/6/1989,404.28,9.23
2/3/1989,404.28,9.3
2/2/1989,403.99,11.37
2/1/1989,403.83,11.61
1/31/1989,403.65,11.93
1/30/1989,405.02,12.26
1/27/1989,406.57,12.61
1/26/1989,404.51,16.59
1/25/1989,406.26,16.99
1/24/1989,406.29,17.03
1/23/1989,404.9,18.98
1/20/1989,404.35,21.57
1/19/1989,404.47,21.75
1/18/1989,404.35,21.82
1/17/1989,403.75,22
1/13/1989,403.11,22.16
1/12/1989,401.52,24.93
1/11/1989,400.09,25.03
1/10/1989,399.37,25.04
1/9/1989,399.25,25.61
1/6/1989,398.62,25.64
1/5/1989,399.06,25.75
1/4/1989,399.61,25.92
1/3/1989,398.5,26.02
12/30/1988,397.77,26.38
11/30/1988,396.69,26.37
10/31/1988,400.54,26.17
9/30/1988,393.66,26.5
8/31/1988,385.35,26.07
7/29/1988,383.73,26.66
6/30/1988,384.6,29.15
5/31/1988,375.61,28.73
4/29/1988,377.66,29.4
3/31/1988,380.35,29.42
2/29/1988,383.65,29.16
1/29/1988,378.46,29.3
12/31/1987,364.18,28.29
11/30/1987,357.42,28.45
10/30/1987,353.65,28.44
9/30/1987,342.23,31.81
8/31/1987,352.16,29.66
7/31/1987,354.15,29.24
6/30/1987,355.12,31.11
5/29/1987,350.03,31.51
4/30/1987,351.63,31.08
3/31/1987,363.58,27.58
2/27/1987,365.04,28.89
1/30/1987,362.85,28.96
12/31/1986,355.1,28.97
11/28/1986,351.93,30.79
10/31/1986,346.93,30.8
9/30/1986,341.21,35.2
8/29/1986,342.19,35.54
7/31/1986,335.31,36.64
6/30/1986,333.8,37.4
5/30/1986,327.65,37.58
4/30/1986,331.29,37.14
3/31/1986,329.5,37.02
2/28/1986,321.67,37.24
1/31/1986,306.99,36.5
12/31/1985,304.72,36.54
11/29/1985,295.02,38.68
10/31/1985,287.6,38.61
9/30/1985,280.76,39.53
8/30/1985,280.59,40.44
7/31/1985,274.08,40.26
6/28/1985,275.21,40.57
5/31/1985,273.05,40.61
4/30/1985,256.72,37.65
3/29/1985,251.11,37.52
2/28/1985,246.33,40.84
1/31/1985,252.75,40.63
12/31/1984,245.62,43.59
11/30/1984,242.5,44.41
10/31/1984,238.39,46.09
9/28/1984,226.81,44.87
8/31/1984,220.22,45.07
7/31/1984,215.39,45.01
6/29/1984,204.2,43.46
5/31/1984,201.48,43.61
4/30/1984,209.31,44.83
3/30/1984,211.14,51.62
2/29/1984,213.99,52.16
1/31/1984,216.5,52.5
12/30/1983,210.61,54.1
11/30/1983,211.27,55.12
10/31/1983,208.76,55.35
